Mã sinh viên,Ngày,Tên,Danh Mục,Số Tiền,Ghi Chú
B24DCCC000,2024-10-24,dat,Khác,100383,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-08-06,dat,Ăn uống,96559,Chi phí cần thiết trong tháng
B24DCCC000,2024-02-09,dat,Ăn uống,297626,Chi phí cần thiết trong tháng
B24DCCC000,2024-03-26,dat,Y tế,93776,Thanh toán dịch vụ
B24DCCC000,2024-02-13,dat,Khác,348000,Thanh toán dịch vụ
B24DCCC000,2024-10-06,dat,Học tập,459930,Khoản chi đột xuất
B24DCCC000,2024-02-08,dat,Y tế,244617,Chi phí cần thiết trong tháng
B24DCCC000,2024-04-15,dat,Học tập,330878,Thanh toán dịch vụ
B24DCCC000,2024-07-24,dat,Khác,277202,Thanh toán dịch vụ
B24DCCC000,2024-02-04,dat,Ăn uống,114680,Chi phí cần thiết trong tháng
B24DCCC000,2024-06-21,dat,Giải trí,358225,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-04-25,dat,Học tập,417540,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-03-24,dat,Giải trí,202460,Khoản chi đột xuất
B24DCCC000,2024-08-01,dat,Học tập,37168,Thanh toán dịch vụ
B24DCCC000,2024-12-22,dat,Khác,164540,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-03-02,dat,Y tế,238910,Chi phí cần thiết trong tháng
B24DCCC000,2024-04-22,dat,Mua sắm,478535,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-08-29,dat,Khác,39992,Thanh toán dịch vụ
B24DCCC000,2024-09-23,dat,Giải trí,482439,Thanh toán dịch vụ
B24DCCC000,2024-10-25,dat,Y tế,355421,Thanh toán dịch vụ
B24DCCC000,2024-05-16,dat,Khác,231741,Khoản chi đột xuất
B24DCCC000,2024-09-20,dat,Mua sắm,266647,Chi phí cần thiết trong tháng
B24DCCC000,2024-12-09,dat,Mua sắm,289633,Khoản chi đột xuất
B24DCCC000,2024-04-24,dat,Khác,114772,Thanh toán dịch vụ
B24DCCC000,2024-07-07,dat,Ăn uống,269442,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-05-29,dat,Di chuyển,193102,Khoản chi đột xuất
B24DCCC000,2024-06-14,dat,Giải trí,308883,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-08-10,dat,Ăn uống,227090,Khoản chi đột xuất
B24DCCC000,2024-04-02,dat,Di chuyển,25294,Chi phí cần thiết trong tháng
B24DCCC000,2024-01-25,dat,Di chuyển,305651,Chi phí cần thiết trong tháng
B24DCCC000,2024-09-21,dat,Giải trí,329202,Chi phí cần thiết trong tháng
B24DCCC000,2024-10-19,dat,Ăn uống,144798,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-05-26,dat,Mua sắm,326507,Khoản chi đột xuất
B24DCCC000,2024-08-12,dat,Giải trí,282073,Thanh toán dịch vụ
B24DCCC000,2024-05-16,dat,Khác,157800,Chi phí cần thiết trong tháng
B24DCCC000,2024-11-05,dat,Di chuyển,118575,Khoản chi đột xuất
B24DCCC000,2024-01-03,dat,Y tế,346021,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-03-05,dat,Giải trí,389078,Thanh toán dịch vụ
B24DCCC000,2024-06-11,dat,Giải trí,198251,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-08-22,dat,Ăn uống,191418,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-04-24,dat,Y tế,162157,Chi phí cần thiết trong tháng
B24DCCC000,2024-06-08,dat,Y tế,93219,Thanh toán dịch vụ
B24DCCC000,2024-05-13,dat,Giải trí,216639,Thanh toán dịch vụ
B24DCCC000,2024-01-25,dat,Giải trí,342250,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-08-05,dat,Khác,77013,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-09-13,dat,Mua sắm,331501,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-08-31,dat,Di chuyển,111004,Chi phí cần thiết trong tháng
B24DCCC000,2024-05-31,dat,Ăn uống,251684,Khoản chi đột xuất
B24DCCC000,2024-04-23,dat,Y tế,348054,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-04-15,dat,Y tế,71078,Thanh toán dịch vụ
B24DCCC000,2024-06-13,dat,Di chuyển,324685,Thanh toán dịch vụ
B24DCCC000,2024-03-09,dat,Di chuyển,251140,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-03-28,dat,Y tế,319725,Chi phí cần thiết trong tháng
B24DCCC000,2024-02-25,dat,Ăn uống,139169,Khoản chi đột xuất
B24DCCC000,2024-05-28,dat,Khác,241259,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-11-09,dat,Giải trí,93056,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-04-09,dat,Ăn uống,468470,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-07-22,dat,Y tế,197946,Thanh toán dịch vụ
B24DCCC000,2024-11-01,dat,Khác,121434,Thanh toán dịch vụ
B24DCCC000,2024-05-24,dat,Khác,295509,Chi phí cần thiết trong tháng
B24DCCC000,2024-08-16,dat,Ăn uống,146780,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-05-31,dat,Di chuyển,173351,Thanh toán dịch vụ
B24DCCC000,2024-06-25,dat,Di chuyển,356678,Khoản chi đột xuất
B24DCCC000,2024-01-20,dat,Y tế,380390,Thanh toán dịch vụ
B24DCCC000,2024-01-17,dat,Khác,252917,Thanh toán dịch vụ
B24DCCC000,2024-02-06,dat,Ăn uống,293412,Chi phí cần thiết trong tháng
B24DCCC000,2024-02-14,dat,Mua sắm,71745,Thanh toán dịch vụ
B24DCCC000,2024-03-21,dat,Ăn uống,179686,Chi phí cần thiết trong tháng
B24DCCC000,2024-10-04,dat,Mua sắm,415209,Chi phí cần thiết trong tháng
B24DCCC000,2024-01-16,dat,Di chuyển,324813,Khoản chi đột xuất
B24DCCC000,2024-03-16,dat,Học tập,112398,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-03-19,dat,Khác,421720,Chi phí cần thiết trong tháng
B24DCCC000,2024-03-08,dat,Mua sắm,366710,Khoản chi đột xuất
B24DCCC000,2024-06-29,dat,Học tập,333624,Thanh toán dịch vụ
B24DCCC000,2024-03-22,dat,Giải trí,227015,Thanh toán dịch vụ
B24DCCC000,2024-12-05,dat,Học tập,307462,Khoản chi đột xuất
B24DCCC000,2024-10-08,dat,Mua sắm,399925,Khoản chi đột xuất
B24DCCC000,2024-08-07,dat,Y tế,495574,Khoản chi đột xuất
B24DCCC000,2024-07-25,dat,Khác,307250,Thanh toán dịch vụ
B24DCCC000,2024-04-09,dat,Ăn uống,417175,Chi phí cần thiết trong tháng
B24DCCC000,2024-04-19,dat,Học tập,374591,Thanh toán dịch vụ
B24DCCC000,2024-02-21,dat,Học tập,326074,Khoản chi đột xuất
B24DCCC000,2024-07-08,dat,Học tập,432578,Chi phí cần thiết trong tháng
B24DCCC000,2024-08-07,dat,Mua sắm,183615,Khoản chi đột xuất
B24DCCC000,2024-05-23,dat,Khác,341382,Chi phí cần thiết trong tháng
B24DCCC000,2024-05-28,dat,Giải trí,362985,Khoản chi đột xuất
B24DCCC000,2024-01-06,dat,Di chuyển,240830,Thanh toán dịch vụ
B24DCCC000,2024-10-20,dat,Mua sắm,179550,Thanh toán dịch vụ
B24DCCC000,2024-01-20,dat,Khác,256473,Thanh toán dịch vụ
B24DCCC000,2024-06-18,dat,Khác,174743,Chi phí cần thiết trong tháng
B24DCCC000,2024-04-11,dat,Khác,249196,Chi phí cần thiết trong tháng
B24DCCC000,2024-04-30,dat,Di chuyển,73660,Thanh toán dịch vụ
B24DCCC000,2024-12-13,dat,Mua sắm,308672,Khoản chi đột xuất
B24DCCC000,2024-01-01,dat,Y tế,473573,Thanh toán dịch vụ
B24DCCC000,2024-07-11,dat,Mua sắm,450056,Thanh toán dịch vụ
B24DCCC000,2024-06-10,dat,Ăn uống,364313,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-12-29,dat,Ăn uống,317380,Chi phí cần thiết trong tháng
B24DCCC000,2024-09-09,dat,Di chuyển,203036,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-05-28,dat,Di chuyển,182619,Thanh toán dịch vụ
B24DCCC000,2024-08-26,dat,Ăn uống,132161,Thanh toán dịch vụ
B24DCCC000,2024-03-22,dat,Giải trí,305778,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-01-19,dat,Giải trí,445029,Chi phí cần thiết trong tháng
B24DCCC000,2024-05-14,dat,Y tế,221054,Khoản chi đột xuất
B24DCCC000,2024-08-13,dat,Mua sắm,62032,Chi phí cần thiết trong tháng
B24DCCC000,2024-05-17,dat,Học tập,464177,Khoản chi đột xuất
B24DCCC000,2024-09-13,dat,Y tế,149799,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-08-22,dat,Ăn uống,216426,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-10-18,dat,Di chuyển,144442,Khoản chi đột xuất
B24DCCC000,2024-07-25,dat,Giải trí,376685,Chi phí cần thiết trong tháng
B24DCCC000,2024-03-28,dat,Di chuyển,402069,Chi phí cần thiết trong tháng
B24DCCC000,2024-09-24,dat,Học tập,351873,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-07-02,dat,Học tập,343589,Khoản chi đột xuất
B24DCCC000,2024-07-06,dat,Mua sắm,168883,Chi phí cần thiết trong tháng
B24DCCC000,2024-05-06,dat,Giải trí,393819,Chi phí cần thiết trong tháng
B24DCCC000,2024-11-14,dat,Y tế,388808,Chi phí cần thiết trong tháng
B24DCCC000,2024-06-04,dat,Di chuyển,278474,Thanh toán dịch vụ
B24DCCC000,2024-08-01,dat,Di chuyển,49203,Khoản chi đột xuất
B24DCCC000,2024-08-06,dat,Y tế,170881,Chi phí cần thiết trong tháng
B24DCCC000,2024-07-01,dat,Y tế,136131,Thanh toán dịch vụ
B24DCCC000,2024-02-02,dat,Y tế,429186,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-05-10,dat,Ăn uống,482537,Khoản chi đột xuất
B24DCCC000,2024-12-22,dat,Y tế,365547,Khoản chi đột xuất
B24DCCC000,2024-10-08,dat,Y tế,190464,Thanh toán dịch vụ
B24DCCC000,2024-01-11,dat,Di chuyển,36529,Khoản chi đột xuất
B24DCCC000,2024-08-26,dat,Giải trí,108276,Chi phí cần thiết trong tháng
B24DCCC000,2024-04-09,dat,Học tập,184371,Khoản chi đột xuất
B24DCCC000,2024-12-13,dat,Di chuyển,324838,Chi phí cần thiết trong tháng
B24DCCC000,2024-01-14,dat,Học tập,159102,Chi phí cần thiết trong tháng
B24DCCC000,2024-06-06,dat,Giải trí,51437,Thanh toán dịch vụ
B24DCCC000,2024-02-03,dat,Mua sắm,479233,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-08-02,dat,Giải trí,347656,Chi phí cần thiết trong tháng
B24DCCC000,2024-05-23,dat,Học tập,204726,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-11-10,dat,Khác,63856,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-05-05,dat,Mua sắm,109416,Chi phí cần thiết trong tháng
B24DCCC000,2024-01-24,dat,Mua sắm,372879,Khoản chi đột xuất
B24DCCC000,2024-09-10,dat,Giải trí,456345,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-01-11,dat,Mua sắm,395025,Khoản chi đột xuất
B24DCCC000,2024-04-01,dat,Di chuyển,144829,Khoản chi đột xuất
B24DCCC000,2024-02-06,dat,Y tế,318865,Thanh toán dịch vụ
B24DCCC000,2024-06-27,dat,Di chuyển,152826,Chi phí cần thiết trong tháng
B24DCCC000,2024-12-13,dat,Ăn uống,29955,Chi phí cần thiết trong tháng
B24DCCC000,2024-12-28,dat,Di chuyển,87247,Thanh toán dịch vụ
B24DCCC000,2024-10-07,dat,Y tế,257264,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-08-23,dat,Mua sắm,475173,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-07-30,dat,Khác,253664,Thanh toán dịch vụ
B24DCCC000,2024-01-18,dat,Di chuyển,130730,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-07-17,dat,Học tập,496582,Chi phí cần thiết trong tháng
B24DCCC000,2024-11-01,dat,Ăn uống,376042,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-09-03,dat,Giải trí,66086,Chi phí cần thiết trong tháng
B24DCCC000,2024-05-06,dat,Học tập,389019,Chi phí cần thiết trong tháng
B24DCCC000,2024-03-05,dat,Giải trí,352867,Khoản chi đột xuất
B24DCCC000,2024-03-10,dat,Y tế,166752,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-04-11,dat,Mua sắm,194886,Chi phí cần thiết trong tháng
B24DCCC000,2024-05-27,dat,Học tập,383424,Thanh toán dịch vụ
B24DCCC000,2024-05-19,dat,Học tập,23546,Khoản chi đột xuất
B24DCCC000,2024-06-11,dat,Y tế,256720,Khoản chi đột xuất
B24DCCC000,2024-02-25,dat,Di chuyển,381518,Chi phí cần thiết trong tháng
B24DCCC000,2024-03-31,dat,Giải trí,278674,Chi phí cần thiết trong tháng
B24DCCC000,2024-03-25,dat,Mua sắm,310441,Thanh toán dịch vụ
B24DCCC000,2024-06-02,dat,Di chuyển,403639,Thanh toán dịch vụ
B24DCCC000,2024-07-18,dat,Giải trí,79364,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-09-07,dat,Di chuyển,178014,Khoản chi đột xuất
B24DCCC000,2024-05-02,dat,Ăn uống,147291,Chi phí cần thiết trong tháng
B24DCCC000,2024-04-15,dat,Khác,195684,Khoản chi đột xuất
B24DCCC000,2024-03-19,dat,Ăn uống,346615,Chi phí cần thiết trong tháng
B24DCCC000,2024-03-02,dat,Di chuyển,317122,Thanh toán dịch vụ
B24DCCC000,2024-07-12,dat,Mua sắm,193882,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-07-04,dat,Giải trí,213358,Chi phí cần thiết trong tháng
B24DCCC000,2024-01-18,dat,Ăn uống,67558,Chi phí cần thiết trong tháng
B24DCCC000,2024-12-27,dat,Mua sắm,64214,Khoản chi đột xuất
B24DCCC000,2024-02-06,dat,Y tế,36375,Thanh toán dịch vụ
B24DCCC000,2024-11-22,dat,Giải trí,253501,Khoản chi đột xuất
B24DCCC000,2024-04-28,dat,Di chuyển,139289,Thanh toán dịch vụ
B24DCCC000,2024-07-03,dat,Mua sắm,271797,Khoản chi đột xuất
B24DCCC000,2024-01-26,dat,Khác,35168,Khoản chi đột xuất
B24DCCC000,2024-07-01,dat,Mua sắm,483916,Thanh toán dịch vụ
B24DCCC000,2024-11-28,dat,Y tế,356737,Thanh toán dịch vụ
B24DCCC000,2024-07-12,dat,Mua sắm,278639,Thanh toán dịch vụ
B24DCCC000,2024-01-24,dat,Mua sắm,323983,Chi phí cần thiết trong tháng
B24DCCC000,2024-02-08,dat,Khác,185554,Khoản chi đột xuất
B24DCCC000,2024-03-23,dat,Giải trí,271158,Khoản chi đột xuất
B24DCCC000,2024-10-24,dat,Ăn uống,59298,Thanh toán dịch vụ
B24DCCC000,2024-12-06,dat,Di chuyển,175260,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-07-11,dat,Ăn uống,131185,Thanh toán dịch vụ
B24DCCC000,2024-03-13,dat,Khác,180013,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-10-24,dat,Khác,136645,Thanh toán dịch vụ
B24DCCC000,2024-03-25,dat,Khác,175811,Chi phí cần thiết trong tháng
B24DCCC000,2024-06-27,dat,Mua sắm,136690,Khoản chi đột xuất
B24DCCC000,2024-01-10,dat,Học tập,296424,Khoản chi đột xuất
B24DCCC000,2024-02-27,dat,Học tập,317673,Thanh toán dịch vụ
B24DCCC000,2024-07-08,dat,Ăn uống,429035,Khoản chi đột xuất
B24DCCC000,2024-03-10,dat,Y tế,364220,Thanh toán dịch vụ
B24DCCC000,2024-05-08,dat,Khác,257554,Chi phí cần thiết trong tháng
B24DCCC000,2024-08-26,dat,Di chuyển,168536,Khoản chi đột xuất
B24DCCC000,2024-08-23,dat,Y tế,309634,Chi phí cần thiết trong tháng
B24DCCC000,2024-01-29,dat,Ăn uống,171335,Chi phí cần thiết trong tháng
B24DCCC000,2024-09-16,dat,Học tập,305848,Khoản chi đột xuất
B24DCCC000,2024-11-28,dat,Y tế,377332,Thanh toán dịch vụ
B24DCCC000,2024-07-22,dat,Giải trí,448071,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-03-01,dat,Di chuyển,285677,Khoản chi đột xuất
B24DCCC000,2024-04-19,dat,Khác,407372,Chi phí cần thiết trong tháng
B24DCCC000,2024-06-02,dat,Học tập,190017,Khoản chi đột xuất
B24DCCC000,2024-01-20,dat,Giải trí,399381,Thanh toán dịch vụ
B24DCCC000,2024-09-28,dat,Khác,385319,Thanh toán dịch vụ
B24DCCC000,2024-02-13,dat,Mua sắm,152056,Khoản chi đột xuất
B24DCCC000,2024-05-05,dat,Y tế,187886,Khoản chi đột xuất
B24DCCC000,2024-10-24,dat,Mua sắm,85368,Chi phí cần thiết trong tháng
B24DCCC000,2024-12-05,dat,Y tế,404527,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-06-06,dat,Học tập,262841,Thanh toán dịch vụ
B24DCCC000,2024-11-08,dat,Học tập,133429,Khoản chi đột xuất
B24DCCC000,2024-12-16,dat,Y tế,493895,Khoản chi đột xuất
B24DCCC000,2024-08-31,dat,Khác,440822,Chi phí cần thiết trong tháng
B24DCCC000,2024-03-06,dat,Giải trí,445855,Chi phí cần thiết trong tháng
B24DCCC000,2024-12-12,dat,Học tập,225293,Khoản chi đột xuất
B24DCCC000,2024-12-26,dat,Giải trí,492332,Thanh toán dịch vụ
B24DCCC000,2024-05-15,dat,Y tế,473038,Chi phí cần thiết trong tháng
B24DCCC000,2024-05-31,dat,Mua sắm,264335,Thanh toán dịch vụ
B24DCCC000,2024-07-26,dat,Khác,171180,Khoản chi đột xuất
B24DCCC000,2024-09-01,dat,Di chuyển,178309,Thanh toán dịch vụ
B24DCCC000,2024-07-20,dat,Mua sắm,411135,Thanh toán dịch vụ
B24DCCC000,2024-08-07,dat,Giải trí,470626,Thanh toán dịch vụ
B24DCCC000,2024-03-22,dat,Y tế,193129,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-03-26,dat,Ăn uống,393864,Khoản chi đột xuất
B24DCCC000,2024-08-07,dat,Giải trí,282296,Khoản chi đột xuất
B24DCCC000,2024-11-16,dat,Di chuyển,336727,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-05-20,dat,Ăn uống,106660,Chi phí cần thiết trong tháng
B24DCCC000,2024-02-28,dat,Học tập,78531,Khoản chi đột xuất
B24DCCC000,2024-07-11,dat,Mua sắm,295792,Chi phí cần thiết trong tháng
B24DCCC000,2024-12-05,dat,Học tập,200122,Khoản chi đột xuất
B24DCCC000,2024-03-28,dat,Y tế,240895,Thanh toán dịch vụ
B24DCCC000,2024-10-14,dat,Khác,429412,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-06-18,dat,Khác,464735,Khoản chi đột xuất
B24DCCC000,2024-10-23,dat,Giải trí,395934,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-12-26,dat,Giải trí,73535,Thanh toán dịch vụ
B24DCCC000,2024-03-23,dat,Khác,309649,Thanh toán dịch vụ
B24DCCC000,2024-10-04,dat,Giải trí,175735,Thanh toán dịch vụ
B24DCCC000,2024-10-27,dat,Di chuyển,48817,Thanh toán dịch vụ
B24DCCC000,2024-01-19,dat,Học tập,219485,Khoản chi đột xuất
B24DCCC000,2024-10-21,dat,Di chuyển,328339,Chi phí cần thiết trong tháng
B24DCCC000,2024-02-06,dat,Y tế,275915,Chi phí cần thiết trong tháng
B24DCCC000,2024-09-18,dat,Khác,66776,Khoản chi đột xuất
B24DCCC000,2024-03-22,dat,Khác,88438,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-07-29,dat,Học tập,374603,Chi phí cần thiết trong tháng
B24DCCC000,2024-09-20,dat,Mua sắm,439052,Khoản chi đột xuất
B24DCCC000,2024-02-24,dat,Mua sắm,308813,Chi phí cần thiết trong tháng
B24DCCC000,2024-02-05,dat,Y tế,478977,Chi phí cần thiết trong tháng
B24DCCC000,2024-11-06,dat,Ăn uống,189234,Chi phí cần thiết trong tháng
B24DCCC000,2024-06-26,dat,Giải trí,54618,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-11-06,dat,Mua sắm,118017,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-08-05,dat,Giải trí,185232,Chi phí cần thiết trong tháng
B24DCCC000,2024-09-17,dat,Mua sắm,446373,Khoản chi đột xuất
B24DCCC000,2024-12-03,dat,Giải trí,269465,Chi phí cần thiết trong tháng
B24DCCC000,2024-07-26,dat,Mua sắm,172769,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-09-04,dat,Y tế,329501,Thanh toán dịch vụ
B24DCCC000,2024-08-03,dat,Học tập,213015,Chi phí cần thiết trong tháng
B24DCCC000,2024-09-04,dat,Giải trí,117173,Thanh toán dịch vụ
B24DCCC000,2024-01-13,dat,Mua sắm,470765,Chi phí cần thiết trong tháng
B24DCCC000,2024-12-26,dat,Khác,344134,Chi phí cần thiết trong tháng
B24DCCC000,2024-05-02,dat,Giải trí,64788,Thanh toán dịch vụ
B24DCCC000,2024-04-15,dat,Mua sắm,22947,Chi phí cần thiết trong tháng
B24DCCC000,2024-06-01,dat,Khác,33926,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-03-29,dat,Y tế,256626,Khoản chi đột xuất
B24DCCC000,2024-03-31,dat,Di chuyển,269142,Khoản chi đột xuất
B24DCCC000,2024-12-04,dat,Y tế,331539,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-02-24,dat,Khác,407077,Chi phí cần thiết trong tháng
B24DCCC000,2024-11-02,dat,Học tập,393592,Chi phí cần thiết trong tháng
B24DCCC000,2024-08-27,dat,Khác,288565,Khoản chi đột xuất
B24DCCC000,2024-09-27,dat,Giải trí,334867,Khoản chi đột xuất
B24DCCC000,2024-08-17,dat,Di chuyển,251133,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-05-19,dat,Ăn uống,413368,Chi phí cần thiết trong tháng
B24DCCC000,2024-11-22,dat,Ăn uống,398251,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-12-02,dat,Y tế,391940,Chi phí cần thiết trong tháng
B24DCCC000,2024-10-26,dat,Di chuyển,73152,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-03-30,dat,Giải trí,316141,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-03-30,dat,Y tế,96551,Thanh toán dịch vụ
B24DCCC000,2024-12-11,dat,Ăn uống,31702,Khoản chi đột xuất
B24DCCC000,2024-04-10,dat,Mua sắm,250520,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-01-04,dat,Khác,412782,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-12-17,dat,Giải trí,373088,Khoản chi đột xuất
